level3code,level3,categorycode,category,subcategorycode,subcategory,iditem,coditem,FMCODE,ean,item,is_deleted
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5133,27008,31aaabc,,KIT LUBRICENTRO - HELIX ULTRA AV-L 5w30 8L (4+4),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5134,27006,31aaabc,,KIT LUBRICENTRO - HELIX ULTRA AV-L 5w30 6L (4+2),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5135,27005,31aaabc,,KIT LUBRICENTRO - HELIX ULTRA AV-L 5w30 5L (4+1),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5136,27004,31aaabc,,KIT LUBRICENTRO - HELIX ULTRA AV-L 5w30 4L,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5137,26008,31aaabc,,KIT LUBRICENTRO - HELIX ULTRA 5w30 8L (4+4),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5138,26006,31aaabc,,KIT LUBRICENTRO - HELIX ULTRA 5w30 6L (4+2),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5139,26005,31aaabc,,KIT LUBRICENTRO - HELIX ULTRA 5w30 5L (4+1),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5140,26004,31aaabc,,KIT LUBRICENTRO - HELIX ULTRA 5w30 4L,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5141,25008,31aaabc,,KIT LUBRICENTRO - HELIX ULTRA 5w40 8L (4+4),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5146,28008,31aaabc,,KIT LUBRICENTRO - HELIX HX8 VW 5w40 8L (4+4),t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5201,21811,24aaaeb,,Filtro Mann C 1381 Aire,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5204,24193,24aaaeb,,FIL AIRE FAP-2848 WEGA,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5205,18751,24aaaeg,,FRAM FILTRO DE COMBUSTIBLE P-9436 RV,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5207,11650,24aaaef,201001025485,FRAM FILTRO DE ACEITE PH-2883,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5208,15602,24aaaef,,FRAM FILTRO DE ACEITE PH-49 A,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5210,24203,24aaaef,,FILTRO DE ACEITE DISTRI MAXO,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5211,24204,24aaaeb,,FILTRO DE AIRE DISTRI MAXO,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5213,24206,24aaaeg,,Filtro Wix WF10226 Comb.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5214,24207,24aaaeg,,Filtro Wix WF10279 Comb.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-07-00,Filtros,5232,21122,24aaaeb,,FRAM FILTRO DE AIRE CA10278,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2671,19892,21acdag,7798027182610,LAMPARA 64210 H7 12V 55W BLISTER X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2672,19893,21acdag,,LAMPARA 64156 H3 24V BLISTER X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2673,19894,21acdag,7798027182573,LAMPARA 64198 60/55W 12V P45T BLISTER X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2674,19895,21acdag,4050300001494,LAMPARA 64151 H3 12V 55W BLSITER X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2675,19897,21acdag,4050300001487,LAMPARA 64150 H1 12V 55W BLSITER X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2720,20603,21aceca,7790627000974,ESCOBILLA MICHELIN RAINFORCE 18 PULGADAS X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2721,20604,21aceca,7790627000981,ESCOBILLA MICHELIN RAINFORCE 19 PULGADAS X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2722,20605,21aceca,7790627000998,ESCOBILLA MICHELIN RAINFORCE 20 PULGADAS X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2723,20606,21aceca,7790627001100,ESCOBILLA MICHELIN RAINFORCE 21 PULGADAS X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2724,20607,21aceca,7790627001018,ESCOBILLA MICHELIN RAINFORCE 22 PULGADAS X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2725,20608,21aceca,7790627001025,ESCOBILLA MICHELIN RAINFORCE 24 PULGADAS X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2729,20702,21aceca,7790627001032,ESCOBILLA MICHELIN RAINFORCE 26 PULGADAS X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2730,20703,21aceca,7790627001049,ESCOBILLA MICHELIN RAINFORCE 28 PULGADAS X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2733,20602,21aceca,7790627000967,ESCOBILLA MICHELIN RAINFORCE 17 PULGADAS X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2749,20601,21aceca,7790627000950,ESCOBILLA MICHELIN RAINFORCE 16 PULGADAS X UN,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2817,17921,21aceca,7795070103241,BUFFALO ESCOBILLA C24 PLUS BLISTER X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2933,21993,21aceca,,ESCOBILLA LIMPIA PARABRISAS OEM N� 14,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2934,21994,21aceca,,ESCOBILLA LIMPIA PARABRISAS OEM N� 16,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2935,21995,21aceca,,ESCOBILLA LIMPIA PARABRISAS OEM N� 17,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2936,21996,21aceca,,ESCOBILLA LIMPIA PARABRISAS OEM N� 18,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2937,21997,21aceca,,ESCOBILLA LIMPIA PARABRISAS OEM N� 19,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2938,21998,21aceca,,ESCOBILLA LIMPIA PARABRISAS OEM N� 20,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2939,21999,21aceca,,ESCOBILLA LIMPIA PARABRISAS OEM N� 21,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2941,22104,21aceca,,ESCOBILLA LIMPIA PARABRISAS OEM N� 22,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2942,22105,21aceca,,ESCOBILLA LIMPIA PARABRISAS OEM N� 24,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,2976,22106,21aceca,,ESCOBILLA LIMPIA PARABRISAS OEM N� 26,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,3035,22214,21acdag,,HALOGENA H1 12V 55W P14.5s,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,3036,22215,21acdag,,HALOGENA H3 12V 55W PK22s,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,3037,22216,21acdag,,HALOGENA H4 12V 60/55W P43T,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,3038,22217,21acdag,,HALOGENA H4 12V 60/55W P43T 4200K,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,3039,22218,21acdag,,HALOGENA H7 12V 55W PX26d,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,3040,22219,21acdag,,HALOGENA H7 12V 55W PX26d 4200K,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,3509,17620,21aceca,7795070803165,BUFFALO ESCOBILLA C16 PLUS BLISTER X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,3622,15328,21aceca,7795070603154,BUFFALO ESCOBILLA C15 PLUS BLISTER X UNIDAD,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,4067,5050,24abakc,,LAMPARA 6428 12V 3W BLISTER X 2 UNIDADES,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,4814,21984,21aceca,,ESCOBILLA MICHELIN HYDROEDGE DE 17,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,4815,21987,21aceca,,ESCOBILLA MICHELIN HYDROEDGE DE 20,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,4816,21988,21aceca,,ESCOBILLA MICHELIN HYDROEDGE DE 21,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,4817,21990,21aceca,,ESCOBILLA MICHELIN HYDROEDGE DE 24,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,4843,19896,21acdag,7798027182566,LAMPARA 64193 60/55W 12V P43T BLISTER X UNI.,t
03-01,Lubricantes,24-00-00,Productos para el automotor,24-08-00,Repuestos,4844,21740,21acdag,,LAMPARA DE GIRO NARANJA 1 POLO 12V/21W BLISTER x2,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-01-00,Cambio de Aceite,4006,4003,24aaaca,201001008525,MANO DE OBRA CAMBIO DE ACEITE,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-01-00,Cambio de Aceite,4007,4004,24aaaca,201001008532,MANO DE OBRA CAMBIO ACEITE TRAIDO POR EL CLIENTE,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-01-00,Cambio de Aceite,4008,4005,24aaaca,201001008549,MANO DE OBRA CAMBIO FILTRO TRAIDO POR EL CLIENTE,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-03-00,Lavado,2419,SC67008,23aaabh,,LAVADO PROG. N 8,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-03-00,Lavado,3304,11087,23aaabb,201001022996,CAR WASH FICHA PROGRAMA DE LAVADO NRO. 2,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-03-00,Lavado,4023,6253,23aaabh,201001008013,LAVADO AUTOMATICO TODOS,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-03-00,Lavado,4041,6997,23aaabd,,CAR WASH FICHA PROGRAMA DE LAVADO NRO. 4,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-06-00,Otros Servicios al Automotor,2754,20018,24aaajc,,CALIBRADO NEUMATICOS,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-06-00,Otros Servicios al Automotor,2755,20019,24aaajc,,ASPIRADO INTERIOR,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-06-00,Otros Servicios al Automotor,2756,20020,24aaajc,,SERVICIO CALIBRADO Y ASPIRADO,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-06-00,Otros Servicios al Automotor,4020,6129,24aaajb,201001007771,ENGRASE GRANDE,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-06-00,Otros Servicios al Automotor,4021,6130,24aaajb,201001007788,ENGRASE MEDIANO,t
03-01,Lubricantes,25-00-00,Servicios para el automotor,25-06-00,Otros Servicios al Automotor,4033,6128,24aaajb,201001007764,ENGRASE CHICO,t
NOCAT3,NOCAT3,NOCAT4,NOCAT4,NOCAT,NO CATEGORY,-1,NOITEM,,,NO ITEM,t
,,,,08-05-00,,5332,24431,21aecab,,DELIVERY 2da al 50% MENTHO Cereza 29.4g,t
,,,,08-05-00,,5333,24432,21aecab,,DELIVERY 2da al 50%MENTHO strong 29.4g,t
,,,,08-05-00,,5337,24436,21aecab,,DELIVERY 2da al 50% MOGUL  FRUT.ROLLO X 35G,t
,,,,08-05-00,,5338,24437,21aecab,,DELIVERY 2da al 50% MOGUL EXTREME ACIDO X 35G,t
,,,,08-05-00,,5343,24442,21aecab,,DELIVERY 2da al 70% SKITTLES  WILDBERRY 61.5 G,t
,,,,08-05-00,,5376,24380,21aecad,7790580117092,POTE BUTTER TOFEES X 150G,t
,,,,08-05-00,,5388,24395,21aecad,,BUTTER TOFFEE CARAMELO BLANDO CHOCOLATE X 6 G,t
,,,,08-05-00,,5451,24479,21aecab,,DELIVERY 2da al 50% MOGUL  MONSTRUITOS X 30G,t
,,,,08-05-00,,5452,24480,21aecab,,DELIVERY 2da al 50% MOGUL   DINOS X 30G,t
,,,,11AABAA,,2220,918500,,,AJUSTE IMPORTE SFLOTA NAFTA SUPER,t
,,,,11AABAA,,2787,18500,,200010185005,Nafta Super Bio,t
,,,,11AABAB,,2420,SC18500,,201001008907,RETRIBUCION SHELL CARD FORMULA SHELL SUPER,t
,,,,11AABAB,,4043,7035,,,RET FORMULA SUPER,t
,,,,11ABAAA,,3193,12000,,200010120006,SHELL V-POWER,t
,,,,11ABAAB,,2423,SC12000,,201001008846,RETRIBUCION SHELL CARD SHELL V-POWER,t
,,,,11ABBAA,,2218,918800,,,AJUSTE IMPORTE SFLOTA VPOWER NAFTA,t
,,,,11ABBAA,,2899,18800,,,Shell V-Power Nafta,t
,,,,11ABDAA,,2807,18700,,,FORMULA SHELL COMUN,t
,,,,11ABEAA,,2802,18600,,,FORMULA SHELL SUPER,t
,,,,11ACAAA,,4170,30002,,,TARJETA SHELL LATAMPASS PLAYA X UN,t
,,,,11BAAAB,,2664,19801,,,GAS OIL COMUN B 1500 (CON SUB),t
,,,,11BAAAB,,2676,19900,,,SHELL FORMULA DIESEL B 1500 (CON SUBS),t
,,,,11BAAAB,,3533,17113,,,SHELL FORMULA DIESEL B 500 (CON SUBS),t
,,,,11BAAAC,,2665,19802,,,GAS OIL COMUN B 1500 (SIN SUB),t
,,,,11BAAAC,,2681,19950,,,AJUSTE DE PRECIO CRT,t
,,,,11BAAAC,,2712,19575,,,SHELL FORMULA DIESEL B 1500 (SIN SUBS),t
,,,,11BAAAC,,2757,20102,,,Transferencia de saldos entre cuentas corrientes,t
,,,,11BAAAC,,3519,17751,,,SHELL FORMULA DIESEL B 500 (SIN SUBS),t
,,,,11BABAA,,3612,14500,,200010145009,Formula Diesel,t
,,,,11BABAB,,4044,7037,,,RET FORMULA DIESEL,t
,,,,11BBAAA,,3617,14700,,,SHELL V-POWER DIESEL,t
,,,,11BBAAB,,2421,SC14700,,,RETRIBUCION SHELL CARD SHELL DIESEL,t
,,,,11BBCAA,,2852,19014,,,Descuento sobre VPower Diesel,t
,,,,11BBCAB,,2422,SC14600,,201001008884,RETRIBUCION SHELL CARD SHELL PURA DIESEL,t
,,,,11BBDAA,,2217,918900,,,AJUSTE IMPORTE SFLOTA VPOWER DIESEL,t
,,,,11BBDAA,,2908,18900,,,Shell V-Power Diesel,t
,,,,11BBEAA,,2221,917750,,,AJUSTE IMPORTE SFLOTA FORMULA DIESEL,t
,,,,11BBEAA,,2851,19013,,,Descuento sobre Formula Diesel,t
,,,,11BBEAA,,3518,17750,,,FD500,t
,,,,11BBEAA,,3614,14600,,200010146006,Formula Diesel 800,t
,,,,11DAAAA,,4152,24080,,2099990000018,GAS NATURAL COMPRIMIDO,t
,,,,20-06-00,,5240,24248,21accec,,CARB�N BOLSA DE PAPEL X 4KG,t
,,,,20-06-00,,5241,24249,21acced,,BOLSA DE QUEBRACHO X 10KG,t
,,,,21AAAAA,,3104,21000,,,VOUCHER DE DESCUENTO,t
,,,,21AEEAA,,2157,D30,,,DESCUENTO 30%,t
,,,,21AHCDE,,3494,16035,,,PULSOS TELEFONICOS,t
,,,,24-01-00,,1849,L50087,31adaha,,SPIRAX A 80W 90 LS Balde 20 Lts.,t
,,,,24-01-00,,2175,L40027,31acacd,,RIMULA R2 50 (CF/10TBN) 20 Lts.,t
,,,,24-01-00,,5100,31008,31aaacc,,KIT LUBRICENTRO - HELIX HX5 15w40 8L (4+4),t
,,,,24-01-00,,5101,31006,31aaacc,,KIT LUBRICENTRO - HELIX HX5 15w40 6L (4+2),t
,,,,24-01-00,,5102,31005,31aaacc,,KIT LUBRICENTRO - HELIX HX5 15w40 5L (4+1),t
,,,,24-01-00,,5103,31004,31aaacc,,KIT LUBRICENTRO - HELIX HX5 15w40 4L,t
,,,,24-01-00,,5257,L62643,31adaga,,ShellZone Multivehiculo x 1L,t
,,,,24-01-00,,5260,L61277,31acacd,,Rimula R2 50 (CF) x 20L,t
,,,,24-01-00,,5367,L61477,31adaha,,Spirax S6 AXME 75W-90 x 20L,t
,,,,24-07-00,,1880,L62083,31aaabc,,HELIX HX8 PROFESSIONAL VW AV 5W-40 X 4L,t
,,,,24-07-00,,2036,L61537,31aaabc,,Rimula R5 X 15W-40 x 20L,t
,,,,24-07-00,,4875,23169,24aaaeb,,FIL AIRE FAP-6004 / CA10276 Peugeot 207 2.0,t
,,,,24-07-00,,4898,18763,24aaaeb,,FRAM FILTRO DE AIRE CA-9410 RV,t
,,,,24-07-00,,5254,23835,24aaaef,,FIL ACEITE JFO-0985 JEEP,t
,,,,24-07-00,,5256,12624,24aaaeb,,FRAM FILTRO DE AIRE CAK- 253,t
,,,,24-07-00,,5312,18133,24aaaek,,FRAM FILTRO DE POLLEN CF-9495,t
,,,,24-07-00,,5314,0560,24aaaef,201001017756,FRAM FILTRO DE ACEITE PH-2863,t
,,,,24-07-00,,5315,15800,24aaaeg,,FRAM FILTRO DE COMBUSTIBLE G-9016,t
,,,,24-07-00,,5355,23959,24aaaeb,,MANN C 24 025 AIRE,t
,,,,24-07-00,,5356,23958,24aaaeb,,MANN C 22 031/1 AIRE,t
,,,,24-07-00,,5358,15717,24aaaeb,,FRAM FILTRO DE AIRE CA-7617,t
,,,,24-07-00,,5361,20993,24aaaeb,,FRAM FILTRO DE AIRE CA-10330,t
,,,,24-07-00,,5364,17887,24aaaeb,,FRAM FILTRO DE AIRE CA-5436,t
,,,,24-07-00,,5365,21981,24aaaeb,,FRAM FILTRO DE AIRE CA-10947,t
,,,,24-07-00,,5387,21962,24aaaef,,Filtro Mann HU 711/6 Z Aceite,t
,,,,24-07-00,,5389,0518,24aaaeb,7797954043292,FRAM FILTRO DE AIRE CA-4329,t
,,,,24-07-00,,5390,0569,24aaaef,7797954284312,FRAM FILTRO DE ACEITE PH-2843/1,t
,,,,24-07-00,,5391,11652,24aaaef,201001025188,FRAM FILTRO DE ACEITE PH-4467,t
,,,,24-07-00,,5392,11653,24aaaef,009100423566,FRAM FILTRO DE ACEITE PH-7136,t
,,,,24-07-00,,5393,15736,24aaaeb,,FRAM FILTRO DE AIRE CA-9033,t
,,,,24-07-00,,5394,9790,24aaaef,201001012379,FRAM FILTRO DE ACEITE CH-915 PL,t
,,,,24-07-00,,5425,12084,24aaaef,201001025843,FRAM FILTRO DE ACEITE PH-2821 C,t
,,,,24-07-00,,5498,L62753,31aaabc,,HELIX ULTRA RACING 10W-60 4L,t
,,,,31AAAAA,,2164,L40160,,,HELIX HX5 15W-40 (SL/CF/A2) Granel,t
,,,,31AAAAA,,2165,L40150,,,HELIX HX3 G 20W-50 (SG/CD)  Granel,t
,,,,31AAAAA,,2179,L40010,,,HELIX HX7 10W-40 (SL/CF/A3/B4) Granel,t
,,,,31AAAAB,,3987,32033,,200010320338,MOTOR OIL   40 4 Lts.,t
,,,,31AAAAC,,1980,L62353,,,Helix HX5 15W-40 SL/CF 0.5L,t
,,,,31AAAAC,,2047,L60927,,,Corena S4 R 46,t
,,,,31AAAAC,,2167,L40137,,,HELIX HX3 G 20W-50 (SG/CD)  20 Lts.,t
,,,,31AAAAC,,2178,L40013,,,HELIX HX7 10W-40 (SL/CF/A3/B4)  1 Lt.,t
,,,,31AAAAC,,2282,L40443,,7791460404431,HELIX HX5 15W-40 (SL/CF/A2)  4 Lts.,t
,,,,31AAAAC,,2283,L40403,,7791460316437,HELIX HX3 G 20W-50 (SG/CD)  4 Lts.,t
,,,,31AAAAD,,2002,NA047492,,,SHELL HX8 PRO AVW 5W40 1L,t
,,,,31AAABA,,2213,L40190,,,HELIX HX3 40 (SF/CD) GRANEL,t
,,,,31AAABA,,4174,31020,,200010310209,HELIX PLUS GRANEL,t
,,,,31AAABB,,4168,29633,,,HELIX ULTRA 5W-40 API SL/CF ACEA A3/B3/B4 4 Lts.,t
,,,,31AAABC,,1843,L62293,,,HELIX HX7 SN 10W-40 4L,t
,,,,31AAABC,,1855,L60703,,,HELIX HX3 20W-50 SL/CF x 1L,t
,,,,31AAABC,,1871,L60763,,,HELIX ULTRA PRO AM-L 5W-30 1L,t
,,,,31AAABC,,1872,L62283,,,HELIX HX7 SN 10W-40 1L,t
,,,,31AAABC,,1873,L62213,,,HELIX ULTRA 5W-40 SN PLUS 4L,t
,,,,31AAABC,,1874,L62203,,,HELIX ULTRA 5W-40 SN PLUS 1L,t
,,,,31AAABC,,1875,L62193,,,HELIX ULTRA X 5W-30 SN PLUS 4L,t
,,,,31AAABC,,1876,L62183,,,HELIX ULTRA X 5W-30 SN PLUS 1L,t
,,,,31AAABC,,1879,L62093,,,HELIX HX8 PROFESSIONAL VW AV 5W-40 X 1L,t
,,,,31AAABC,,1884,L61963,,,Helix Ultra Prof AG 5W-30 dex2 X 4L,t
,,,,31AAABC,,1885,L61793,,,Helix HX8 Pro AG 5W-30 (SN/GF-5 dexos1) X 4L,t
,,,,31AAABC,,1886,L61783,,,Helix HX8 Pro AG 5W-30 (SN/GF-5 dexos1) X 1L,t
,,,,31AAABC,,1887,L61563,,,Advance 4T Ultra 15W-50 SNMA2,t
,,,,31AAABC,,1888,L61533,,,HELIX ULTRA ECT C2C3 0W-30 X 4L,t
,,,,31AAABC,,1891,L61493,,,HELIX ULTRA PRO AF 5W-30 X 1L,t
,,,,31AAABC,,1892,L61473,,,HELIX HX5 HIGH MILEAGE 25W-60 (SL/CF) X 1L,t
,,,,31AAABC,,1894,L60843,,,HELIX ULTRA PRO AM-L 5W-30 4L,t
,,,,31AAABC,,1897,L61523,,,HELIX ULTRA PRO AF 5W-30 X 4L,t
,,,,31AAABC,,1981,L61763,,,HELIX HX8 PROFESSIONAL AV 5W-40 X 4L,t
,,,,31AAABC,,1982,L61753,,,HELIX HX8 PROFESSIONAL AV 5W-40 X 1L,t
,,,,31AAABC,,1984,L61693,,,Helix ULTRA 5W-40 SN/CF/A3/B4 QR,t
,,,,31AAABC,,1985,L61683,,,Helix ULTRA 5W-30 SL/CF/A3/B4 QR,t
,,,,31AAABC,,1987,L61663,,,HELIX HX7 10W-40 X 4L SNCFA3B4 QR,t
,,,,31AAABC,,1988,L61653,,,HELIX ULTRA ECT 0W-30 X 4L BIG PROMO,t
,,,,31AAABC,,1989,L73291,,,Helix Ultra X 5W-30 SN PLUS A3,t
,,,,31AAABC,,1990,L61643,,,HELIX HX7 HIGH MILEAGE 15W-50 X 4L BIG PROMO,t
,,,,31AAABC,,1993,NA154420,,,FIL AC H1039/2 FORD(WEO-0011),t
,,,,31AAABC,,1996,NA107461,,4011560000000,FIL AC W932/81 NISSA(JFO-0101),t
,,,,31AAABC,,2012,L61597,,,Rimula R6 LM 10W-40 (CK-4),t
,,,,31AAABC,,2015,L60753,,,HELIX ULTRA 5W-30 SL/CF/A3/B4 x 1L,t
,,,,31AAABC,,2016,L60743,,,HELIX ULTRA 5W-40 SN/CF/A3/B4 x 1L,t
,,,,31AAABC,,2017,L60733,,,HELIX HX7 10W-40 SN/CF x 1L,t
,,,,31AAABC,,2032,L60783,,,HELIX HX3 20W-50 SL/CF x 4L,t
,,,,31AAABC,,2034,L60813,,,HELIX HX7 10W-40 SN/CF x 4L,t
,,,,31AAABC,,2035,L61543,,,HELIX ULTRA ECT C2C3 0W-30 X 1L,t
,,,,31AAABC,,2037,L61513,,,HELIX HX7 HIGH MILEAGE 15W-50 (SN/CF A3/B4) X 4L,t
,,,,31AAABC,,2038,L61483,,,HELIX HX7 HIGH MILEAGE 15W-50 (SN/CF A3/B4) X 1L,t
,,,,31AAABC,,2050,L60833,,,HELIX ULTRA 5W-30 SL/CF/A3/B4 x 4L,t
,,,,31AAABC,,2052,L60823,,,HELIX ULTRA 5W-40 SN/CF/A3/B4 x 4L,t
,,,,31AAABC,,2181,9L60733,,,AJUSTE IMPORTE SFLOTA LUBS,t
,,,,31AAABC,,3752,23300,,,KIT COMBO SINTETICO,t
,,,,31AAABC,,3753,23301,,,KIT COMBO SEMI,t
,,,,31AAABC,,4150,23794,,,KIT 2L HX8 AV Para GVW6,t
,,,,31AAABC,,4163,23793,,,KIT 2L Ultra 5w40 Para GU6,t
,,,,31AAABC,,4167,29619,,,HELIX PLUS 10W-40 API SL/CF ACEA A3/B3 1 Lt.,t
,,,,31AAABC,,4179,23792,,,KIT 2L Helix Hx7 para GS6,t
,,,,31AAABC,,4982,L62263,,,Helix Ultra Prof AV L 0W-20 x1L,t
,,,,31AAABD,,2180,L40003,,,HELIX ULTRA 5W-40 (SM/CF/A3/B4) 1 Lt.,t
,,,,31AAABD,,2225,L40293,,7791460124704,HELIX ULTRA 5W-40 (SM/CF/A3/B4) 4 Lts.,t
,,,,31AAABD,,2260,L60363,,,HELIX ULTRA E 5W-30 (SL/CF) 4 LITROS,t
,,,,31AAACA,,4173,31010,,200010310100,HELIX SUPER GRANEL,t
,,,,31AAACB,,1881,L61983,,,Helix Ultra Prof AV-L 5W-30 4L,t
,,,,31AAACB,,1882,L61973,,,Helix Ultra Prof AV-L 5W-30 1L,t
,,,,31AAACB,,2053,L60957,,,HELIX HX5 15W-40 BALDE 20 LITROS,t
,,,,31AAACB,,2912,17907,,,PROMOCION HELIX - COOLER BAG X UNIDAD,t
,,,,31AAACB,,3557,17533,,,PROMOCION RIMULA - BOTINERO  X UNIDAD,t
,,,,31AAACC,,1870,L60713,,,HELIX HX3 40 SL/CF x 1L,t
,,,,31AAACC,,1877,L62153,,,HELIX HX5 15W-40 SL/CF QR 4L,t
,,,,31AAACC,,1878,L62143,,,Helix HX3 20W-50 SL/CF QR X 4LT,t
,,,,31AAACC,,1883,L60723,,,HELIX HX5 15W-40 SL/CF x 1L,t
,,,,31AAACC,,1890,L61503,,,HELIX HX5 HIGH MILEAGE 25W-60 (SL/CF) X 4L,t
,,,,31AAACC,,1895,L60793,,,HELIX HX3 40 SL/CF x 4L,t
,,,,31AAACC,,1972,L71781,,,Diala S4 ZX-I,t
,,,,31AAACC,,1973,L71591,,,RIMULA R3 TURBO 15W40 X 209L,t
,,,,31AAACC,,1975,L71231,,,HELIX HX3 40 SL/CF x 209L,t
,,,,31AAACC,,1976,L71221,,,HELIX HX3 20W-50 SL/CF x 209L,t
,,,,31AAACC,,1978,L70861,,,RIMULA R4 L 15W-40 (CJ-4),t
,,,,31AAACC,,1986,L61673,,,HELIX HX5 15W-40 X 4L BIG PROMO,t
,,,,31AAACC,,1991,L73301,,,Rimula R4 L 15W-40 209L,t
